Date,High,Low,Open,Close,Volume,Adj Close,Moving_av,Upper_volatility,Lower_volatility,Short_resistance,Short_support,Long_resistance,Long_support,trend_hit,Dow_jones,snp500
2018-04-11,1448.780029296875,1424.8900146484375,1439.43994140625,1427.050048828125,3582500,1427.050048828125,1486.5695068359375,1539.4647872924804,1449.7872268676758,1459.56005859375,1352.8800048828125,1617.5400390625,1265.9300537109375,56,24189.45,2642.19
2018-04-12,1452.1199951171875,1435.06005859375,1439.5,1448.5,3135000,1448.5,1479.4445068359375,1531.1665920410155,1441.9724216308593,1459.56005859375,1352.8800048828125,1617.5400390625,1265.9300537109375,56,24483.05,2663.99
2018-04-13,1459.780029296875,1424.52001953125,1449.1400146484375,1430.7900390625,3685300,1430.7900390625,1471.8680114746094,1523.8278420410156,1435.0611716308595,1459.780029296875,1352.8800048828125,1617.5400390625,1265.9300537109375,56,24360.14,2656.3
2018-04-16,1447.0,1427.47998046875,1445.0,1441.5,2808600,1441.5,1465.3590087890625,1516.0240518188473,1427.711971130371,1459.780029296875,1352.8800048828125,1617.5400390625,1265.9300537109375,58,24573.04,2677.84
2018-04-17,1507.18994140625,1457.02001953125,1462.300048828125,1503.8299560546875,5114400,1503.8299560546875,1463.30400390625,1509.3197790527345,1421.3982385253905,1507.18994140625,1352.8800048828125,1617.5400390625,1265.9300537109375,58,24786.63,2706.39
2018-04-18,1533.800048828125,1504.1099853515625,1514.6500244140625,1527.8399658203125,5227500,1527.8399658203125,1460.3705017089844,1507.2031240234376,1419.4048837890625,1533.800048828125,1400.260009765625,1617.5400390625,1265.9300537109375,58,24748.07,2708.64
2018-04-19,1568.52001953125,1539.06005859375,1543.219970703125,1556.9100341796875,6523700,1556.9100341796875,1459.1230041503907,1504.181616760254,1416.5593866577149,1568.52001953125,1400.260009765625,1617.5400390625,1265.9300537109375,58,24664.89,2693.13
2018-04-20,1561.199951171875,1516.0899658203125,1561.199951171875,1527.489990234375,5541600,1527.489990234375,1458.2515014648438,1502.8966942749028,1415.3493140258788,1568.52001953125,1402.5699462890625,1617.5400390625,1265.9300537109375,58,24462.94,2670.14
2018-04-23,1548.0,1503.4100341796875,1546.68994140625,1517.8599853515625,4465400,1517.8599853515625,1459.3664978027343,1501.9990465087894,1414.5039564208985,1568.52001953125,1415.699951171875,1617.5400390625,1265.9300537109375,57,24448.69,2670.29
2018-04-24,1539.5,1448.449951171875,1535.800048828125,1460.0899658203125,7494700,1460.0899658203125,1454.5779968261718,1503.1474927368165,1415.5855028686526,1568.52001953125,1424.52001953125,1617.5400390625,1344.010009765625,57,24024.13,2634.56
2018-04-25,1469.989990234375,1415.02001953125,1458.0,1460.1700439453125,6587300,1460.1700439453125,1452.7339965820313,1498.215336730957,1410.9406569213863,1568.52001953125,1415.02001953125,1617.5400390625,1352.8800048828125,57,24083.83,2639.4
2018-04-26,1529.4200439453125,1478.5,1485.010009765625,1517.9599609375,8801100,1517.9599609375,1457.0609924316407,1496.3160164794922,1409.1519766845706,1568.52001953125,1415.02001953125,1617.5400390625,1352.8800048828125,57,24322.34,2666.94
2018-04-27,1638.0999755859375,1567.3900146484375,1634.010009765625,1572.6199951171875,13053200,1572.6199951171875,1463.3249938964843,1500.7728222045898,1413.3491626586915,1638.0999755859375,1415.02001953125,1638.0999755859375,1352.8800048828125,57,24311.19,2669.91
2018-04-30,1596.0,1560.93994140625,1582.5,1566.1300048828125,5464100,1566.1300048828125,1473.0319946289062,1507.2247437133785,1419.4252440795901,1638.0999755859375,1415.02001953125,1638.0999755859375,1352.8800048828125,57,24163.15,2648.05
2018-05-01,1585.0,1552.1800537109375,1563.219970703125,1582.260009765625,4572100,1582.260009765625,1482.5424926757812,1517.2229544677734,1428.841034790039,1638.0999755859375,1415.02001953125,1638.0999755859375,1352.8800048828125,57,24099.05,2654.8
2018-05-02,1588.5,1566.3599853515625,1580.97998046875,1569.6800537109375,4360300,1569.6800537109375,1490.497998046875,1527.0187674560543,1438.066217895508,1638.0999755859375,1415.02001953125,1638.0999755859375,1352.8800048828125,57,23924.98,2635.67
2018-05-03,1574.800048828125,1546.02001953125,1560.010009765625,1572.0799560546875,4251900,1572.0799560546875,1496.5144958496094,1535.2129379882813,1445.7830581054684,1638.0999755859375,1415.02001953125,1638.0999755859375,1352.8800048828125,57,23930.15,2629.73
2018-05-04,1584.9000244140625,1562.18994140625,1562.449951171875,1580.949951171875,3443600,1580.949951171875,1505.3004943847657,1541.4099307250974,1451.619060974121,1638.0999755859375,1415.02001953125,1638.0999755859375,1352.8800048828125,57,24262.51,2663.42
2018-05-07,1606.949951171875,1587.8299560546875,1589.3399658203125,1600.1400146484375,3801900,1600.1400146484375,1515.0034973144532,1550.4595092163086,1460.1414795532226,1638.0999755859375,1415.02001953125,1638.0999755859375,1352.8800048828125,56,24357.32,2672.63
2018-05-08,1596.8800048828125,1582.510009765625,1595.0,1592.3900146484375,3067900,1592.3900146484375,1522.8119995117188,1560.4536022338866,1469.5533923950195,1638.0999755859375,1415.02001953125,1638.0999755859375,1352.8800048828125,56,24360.21,2671.92
2018-05-09,1608.0,1592.0,1600.0,1608.0,3637300,1608.0,1531.8594970703125,1568.4963594970707,1477.1276395263671,1638.0999755859375,1478.5,1638.0999755859375,1352.8800048828125,56,24542.54,2697.79
2018-05-10,1615.5999755859375,1603.43994140625,1608.47998046875,1609.0799560546875,2817500,1609.0799560546875,1539.888494873047,1577.8152819824218,1485.9037121582032,1638.0999755859375,1546.02001953125,1638.0999755859375,1352.8800048828125,56,24739.53,2723.07
2018-05-11,1611.0999755859375,1597.8900146484375,1610.989990234375,1602.9100341796875,2263900,1602.9100341796875,1548.4944946289065,1586.0851497192386,1493.6918400268555,1615.5999755859375,1546.02001953125,1638.0999755859375,1352.8800048828125,56,24831.17,2727.72
2018-05-14,1611.1800537109375,1600.050048828125,1604.0,1601.5400390625,2509500,1601.5400390625,1556.4964965820313,1594.9493294677734,1502.0396597900394,1615.5999755859375,1546.02001953125,1638.0999755859375,1352.8800048828125,56,24899.41,2730.13
2018-05-15,1587.800048828125,1565.219970703125,1587.800048828125,1576.1199951171875,5077500,1576.1199951171875,1560.1109985351566,1603.1913914794925,1509.8016016845706,1615.5999755859375,1546.02001953125,1638.0999755859375,1352.8800048828125,56,24706.41,2711.45
2018-05-16,1594.4300537109375,1576.6700439453125,1577.5,1587.280029296875,2570600,1587.280029296875,1563.0830017089843,1606.9143284912109,1513.3076685791016,1615.5999755859375,1546.02001953125,1638.0999755859375,1352.8800048828125,56,24768.93,2722.46
2018-05-17,1594.0400390625,1573.0,1580.56005859375,1581.760009765625,2147600,1581.760009765625,1564.3255004882812,1609.9754917602536,1516.1905116577148,1615.5999755859375,1562.18994140625,1638.0999755859375,1352.8800048828125,56,24713.98,2720.13
2018-05-18,1583.5899658203125,1572.0999755859375,1581.3299560546875,1574.3699951171875,2642600,1574.3699951171875,1566.669500732422,1611.2552655029294,1517.3957354736328,1615.5999755859375,1565.219970703125,1638.0999755859375,1352.8800048828125,56,24715.09,2712.97
2018-05-21,1592.050048828125,1575.0,1585.0,1585.4599609375,2925200,1585.4599609375,1570.0494995117188,1613.6695857543946,1519.6694157104496,1615.5999755859375,1565.219970703125,1638.0999755859375,1352.8800048828125,58,25013.29,2733.01
2018-05-22,1589.8900146484375,1575.25,1589.8900146484375,1581.4000244140625,2115600,1581.4000244140625,1576.1150024414062,1617.1509844970706,1522.9480145263672,1615.5999755859375,1565.219970703125,1638.0999755859375,1352.8800048828125,58,24834.41,2724.44
2018-05-23,1601.8599853515625,1566.3399658203125,1571.050048828125,1601.8599853515625,3361900,1601.8599853515625,1583.1994995117188,1623.3984525146484,1528.831552368164,1615.5999755859375,1565.219970703125,1638.0999755859375,1352.8800048828125,58,24886.81,2733.29
2018-05-24,1608.239990234375,1588.3800048828125,1598.030029296875,1603.0699462890625,3430000,1603.0699462890625,1587.4549987792968,1630.6954844970705,1535.7035145263676,1611.1800537109375,1565.219970703125,1638.0999755859375,1352.8800048828125,58,24811.76,2727.76
2018-05-25,1614.1199951171875,1600.449951171875,1603.0,1610.1500244140625,2698400,1610.1500244140625,1589.3315002441407,1635.0786487426758,1539.8313488159179,1614.1199951171875,1565.219970703125,1638.0999755859375,1352.8800048828125,58,24753.09,2721.33
2018-05-29,1621.7900390625,1600.1500244140625,1600.7099609375,1612.8699951171875,3846500,1612.8699951171875,1591.6684997558593,1637.0114452514651,1541.6515552368164,1621.7900390625,1565.219970703125,1638.0999755859375,1352.8800048828125,59,24361.45,2689.86
2018-05-30,1626.0,1612.9300537109375,1618.0999755859375,1624.8900146484375,2907400,1624.8900146484375,1593.8,1639.4185547485351,1543.9184447631835,1626.0,1566.3399658203125,1638.0999755859375,1352.8800048828125,59,24667.78,2724.01
2018-05-31,1635.0,1621.3499755859375,1623.0,1629.6199951171875,3166300,1629.6199951171875,1596.7969970703125,1641.614,1545.986,1635.0,1566.3399658203125,1638.0999755859375,1352.8800048828125,59,24415.84,2705.27
2018-06-01,1646.72998046875,1635.0899658203125,1637.030029296875,1641.5400390625,3313400,1641.5400390625,1600.270001220703,1644.7009069824219,1548.8930871582031,1646.72998046875,1566.3399658203125,1646.72998046875,1352.8800048828125,59,24635.21,2734.62
2018-06-04,1665.6800537109375,1645.489990234375,1648.9000244140625,1665.27001953125,3187700,1665.27001953125,1604.4860046386718,1648.278101257324,1552.261901184082,1665.6800537109375,1566.3399658203125,1665.6800537109375,1352.8800048828125,58,24813.69,2746.87
2018-06-05,1699.0,1670.06005859375,1672.989990234375,1696.3499755859375,4782200,1696.3499755859375,1609.2965026855468,1652.620584777832,1556.3514244995115,1699.0,1566.3399658203125,1699.0,1352.8800048828125,58,24799.98,2748.8
2018-06-06,1714.5,1686.469970703125,1704.510009765625,1695.75,5473200,1695.75,1614.464501953125,1657.5753977661134,1561.0176076049804,1714.5,1566.3399658203125,1714.5,1352.8800048828125,58,25146.39,2772.35
2018-06-07,1699.9000244140625,1676.1099853515625,1698.56005859375,1689.300048828125,3765700,1689.300048828125,1618.5295043945312,1662.8984370117187,1566.0305668945311,1714.5,1588.3800048828125,1714.5,1352.8800048828125,58,25241.41,2770.37
2018-06-08,1689.43994140625,1673.010009765625,1681.1199951171875,1683.989990234375,2955100,1683.989990234375,1622.2750061035156,1667.0853895263672,1569.9736192626954,1714.5,1600.1500244140625,1714.5,1352.8800048828125,58,25316.53,2779.03
2018-06-11,1694.239990234375,1680.5899658203125,1681.510009765625,1689.1199951171875,2335500,1689.1199951171875,1626.5855041503905,1670.9432562866214,1573.6067559204098,1714.5,1600.1500244140625,1714.5,1352.8800048828125,54,25322.31,2782.0
2018-06-12,1699.510009765625,1691.52001953125,1693.0,1698.75,2259200,1698.75,1631.4460021972657,1675.3830692749027,1577.7879390258786,1714.5,1612.9300537109375,1714.5,1352.8800048828125,54,25320.73,2786.85
2018-06-13,1713.75,1700.1199951171875,1702.81005859375,1704.8599853515625,3327500,1704.8599853515625,1637.8830017089845,1680.3893822631835,1582.5026221313474,1714.5,1621.3499755859375,1714.5,1352.8800048828125,54,25201.2,2775.63
2018-06-14,1724.800048828125,1708.8699951171875,1713.47998046875,1723.8599853515625,3174400,1723.8599853515625,1644.7119995117187,1687.019491760254,1588.7465116577152,1724.800048828125,1635.0899658203125,1724.800048828125,1400.260009765625,54,25175.31,2782.49
2018-06-15,1720.8699951171875,1708.52001953125,1714.0,1715.969970703125,4777600,1715.969970703125,1651.4224975585935,1694.0533594970702,1595.3706395263669,1724.800048828125,1645.489990234375,1724.800048828125,1400.260009765625,54,25090.48,2779.66
2018-06-18,1726.739990234375,1702.56005859375,1706.260009765625,1723.7900390625,3107700,1723.7900390625,1658.8934997558595,1700.9651724853516,1601.8798226318359,1726.739990234375,1670.06005859375,1726.739990234375,1402.5699462890625,57,24987.47,2773.75
2018-06-19,1736.1099853515625,1700.3900146484375,1709.0400390625,1734.780029296875,4290100,1734.780029296875,1666.3595031738282,1708.660304748535,1609.1266947631837,1736.1099853515625,1673.010009765625,1736.1099853515625,1415.02001953125,57,24700.21,2762.59
2018-06-20,1762.9300537109375,1741.3599853515625,1742.5,1750.0799560546875,4332600,1750.0799560546875,1674.7934997558593,1716.3502882690432,1616.3687180786133,1762.9300537109375,1673.010009765625,1762.9300537109375,1415.02001953125,57,24657.8,2767.32
2018-06-21,1763.0999755859375,1717.56005859375,1760.0,1730.219970703125,4941100,1730.219970703125,1681.2114990234375,1725.0373047485348,1624.5496947631837,1763.0999755859375,1673.010009765625,1763.0999755859375,1415.02001953125,57,24461.7,2749.76
2018-06-22,1743.0,1711.9000244140625,1742.6199951171875,1715.6700439453125,4075100,1715.6700439453125,1686.84150390625,1731.6478439941407,1630.7751540527345,1763.0999755859375,1680.5899658203125,1763.0999755859375,1415.02001953125,57,24580.89,2754.88
2018-06-25,1705.0,1646.31005859375,1702.510009765625,1663.1500244140625,7511200,1663.1500244140625,1689.49150390625,1737.4467490234374,1636.2362587890625,1763.0999755859375,1646.31005859375,1763.0999755859375,1415.02001953125,57,24252.8,2717.07
2018-06-26,1701.5699462890625,1663.3399658203125,1672.3699951171875,1691.0899658203125,4386600,1691.0899658203125,1693.4025024414066,1740.1762490234375,1638.8067587890625,1763.0999755859375,1646.31005859375,1763.0999755859375,1415.02001953125,57,24283.11,2723.06
2018-06-27,1711.949951171875,1660.0,1708.1099853515625,1660.510009765625,4872200,1660.510009765625,1695.1835021972656,1744.2045775146485,1642.6004273681644,1763.0999755859375,1646.31005859375,1763.0999755859375,1415.02001953125,57,24117.59,2699.63
2018-06-28,1705.5,1661.1700439453125,1672.5400390625,1701.449951171875,4529700,1701.449951171875,1698.775,1746.0390072631835,1644.3279971313473,1763.0999755859375,1646.31005859375,1763.0999755859375,1415.02001953125,57,24216.05,2716.31
2018-06-29,1723.4100341796875,1694.3199462890625,1717.0,1699.800048828125,4543500,1699.800048828125,1701.6880004882812,1749.73825,1647.81175,1763.0999755859375,1646.31005859375,1763.0999755859375,1415.02001953125,57,24271.41,2718.37
2018-07-02,1713.8900146484375,1678.06005859375,1682.699951171875,1713.780029296875,3185700,1713.780029296875,1704.1135009765626,1752.7386405029295,1650.6373604736327,1763.0999755859375,1646.31005859375,1763.0999755859375,1415.02001953125,59,24307.18,2726.71
2018-07-03,1725.0,1692.47998046875,1723.9599609375,1693.9599609375,2177300,1693.9599609375,1703.9940002441406,1755.2369060058593,1652.9900959472657,1763.0999755859375,1646.31005859375,1763.0999755859375,1415.02001953125,59,24174.82,2713.22
2018-07-05,1710.68994140625,1682.1500244140625,1705.3800048828125,1699.72998046875,2983100,1699.72998046875,1704.1929992675782,1755.1138202514649,1652.8741802368163,1763.0999755859375,1646.31005859375,1763.0999755859375,1415.02001953125,59,24356.74,2736.61
2018-07-06,1715.27001953125,1691.6700439453125,1696.0,1710.6300048828125,2650300,1710.6300048828125,1705.2594970703126,1755.3187892456056,1653.0672092895509,1743.0,1646.31005859375,1763.0999755859375,1478.5,59,24456.48,2759.82
2018-07-09,1739.56005859375,1716.22998046875,1724.050048828125,1739.02001953125,3012000,1739.02001953125,1708.0109985351562,1756.4172819824219,1654.101712158203,1739.56005859375,1646.31005859375,1763.0999755859375,1546.02001953125,79,24776.59,2784.17
2018-07-10,1750.0,1731.0,1738.530029296875,1743.0699462890625,3002900,1743.0699462890625,1710.70849609375,1759.2513284912106,1656.7706685791015,1750.0,1660.0,1763.0999755859375,1546.02001953125,79,24919.66,2793.84
2018-07-11,1756.9599609375,1734.0,1737.989990234375,1755.0,3209800,1755.0,1713.52099609375,1762.0297509765626,1659.3872412109374,1756.9599609375,1660.0,1763.0999755859375,1546.02001953125,79,24700.45,2774.02
2018-07-12,1798.0,1762.1800537109375,1764.510009765625,1796.6199951171875,4532700,1796.6199951171875,1718.1089965820313,1764.9266259765625,1662.1153662109375,1798.0,1661.1700439453125,1798.0,1546.02001953125,79,24924.89,2798.29
2018-07-13,1815.300048828125,1795.22998046875,1803.9300537109373,1813.030029296875,4383200,1813.030029296875,1722.5674987792968,1769.6522664794925,1666.5657266845706,1815.300048828125,1678.06005859375,1815.300048828125,1546.02001953125,79,25019.41,2801.31
2018-07-16,1841.949951171875,1814.449951171875,1821.949951171875,1822.489990234375,5466200,1822.489990234375,1727.8934997558595,1774.2445237426755,1670.8904738159179,1841.949951171875,1678.06005859375,1841.949951171875,1562.18994140625,59,25064.36,2798.43
2018-07-17,1851.68994140625,1797.3800048828125,1811.56005859375,1843.9300537109373,5682900,1843.9300537109373,1733.9005004882813,1779.7303047485352,1676.0566947631835,1851.68994140625,1682.1500244140625,1851.68994140625,1565.219970703125,59,25119.89,2809.55
2018-07-18,1858.8800048828125,1831.27001953125,1848.0,1842.9200439453125,4861900,1842.9200439453125,1739.3075012207032,1785.9175155029293,1681.8834854736328,1858.8800048828125,1682.1500244140625,1858.8800048828125,1565.219970703125,59,25199.29,2815.62
2018-07-19,1841.0,1811.27001953125,1829.4599609375,1812.969970703125,4676900,1812.969970703125,1742.452001953125,1791.4867262573246,1687.128276184082,1858.8800048828125,1691.6700439453125,1858.8800048828125,1565.219970703125,59,25064.5,2804.49
2018-07-20,1834.8399658203125,1810.06005859375,1825.010009765625,1813.699951171875,3884400,1813.699951171875,1746.6260009765624,1794.7255620117191,1690.1784418945313,1858.8800048828125,1716.22998046875,1858.8800048828125,1565.219970703125,59,25058.12,2801.83
2018-07-23,1819.0,1769.989990234375,1812.2099609375,1802.0,3888500,1802.0,1750.9424987792968,1799.0247810058593,1694.2272209472656,1858.8800048828125,1731.0,1858.8800048828125,1565.219970703125,59,25044.29,2806.98
2018-07-24,1840.0,1809.3800048828125,1829.010009765625,1829.239990234375,4278700,1829.239990234375,1759.2469970703125,1803.470773742676,1698.414223815918,1858.8800048828125,1734.0,1858.8800048828125,1565.219970703125,59,25241.94,2820.4
2018-07-25,1863.8399658203125,1822.6400146484373,1829.300048828125,1863.6099853515625,3738200,1863.6099853515625,1767.872998046875,1812.0244069824216,1706.469587158203,1863.8399658203125,1762.1800537109375,1863.8399658203125,1565.219970703125,59,25414.1,2846.07
2018-07-26,1844.6800537109373,1804.5,1839.0,1808.0,9924400,1808.0,1775.2474975585938,1820.9091879882806,1714.8368081054687,1863.8399658203125,1769.989990234375,1863.8399658203125,1566.3399658203125,59,25527.07,2837.44
2018-07-27,1880.050048828125,1806.530029296875,1876.050048828125,1817.27001953125,9681000,1817.27001953125,1781.0385009765625,1828.5049224853515,1721.990072631836,1880.050048828125,1769.989990234375,1880.050048828125,1566.3399658203125,59,25451.06,2818.82
2018-07-30,1829.5,1766.02001953125,1827.3299560546875,1779.219970703125,6562300,1779.219970703125,1785.0094970703126,1834.4696560058594,1727.6073459472657,1880.050048828125,1766.02001953125,1880.050048828125,1566.3399658203125,60,25306.83,2802.6
2018-07-31,1801.8299560546875,1739.3199462890625,1786.489990234375,1777.43994140625,5738700,1777.43994140625,1788.1924926757813,1838.5597819824218,1731.4592121582032,1880.050048828125,1739.3199462890625,1880.050048828125,1566.3399658203125,60,25415.19,2816.29
2018-08-01,1798.43994140625,1776.02001953125,1784.0,1797.1700439453125,4153100,1797.1700439453125,1793.3529968261719,1841.8382674560546,1734.5467178955078,1880.050048828125,1739.3199462890625,1880.050048828125,1566.3399658203125,60,25333.82,2813.36
2018-08-02,1836.56005859375,1786.0,1788.77001953125,1834.3299560546875,4354700,1834.3299560546875,1800.0829956054688,1847.153586730957,1739.5524069213868,1880.050048828125,1739.3199462890625,1880.050048828125,1566.3399658203125,60,25326.16,2827.22
2018-08-03,1841.0,1821.5,1837.739990234375,1823.2900390625,3460500,1823.2900390625,1805.715997314453,1854.0854854736328,1746.0805057373047,1880.050048828125,1739.3199462890625,1880.050048828125,1588.3800048828125,60,25462.58,2840.35
2018-08-06,1847.77001953125,1818.9200439453125,1825.81005859375,1847.75,3391800,1847.75,1811.1524963378906,1859.8874772338863,1751.5445173950195,1880.050048828125,1739.3199462890625,1880.050048828125,1600.1500244140625,58,25502.18,2850.4
2018-08-07,1869.719970703125,1846.27001953125,1854.530029296875,1862.47998046875,3377500,1862.47998046875,1817.122998046875,1865.4870712280276,1756.8179214477539,1880.050048828125,1739.3199462890625,1880.050048828125,1600.1500244140625,58,25628.91,2858.45
2018-08-08,1891.510009765625,1854.5,1861.0,1886.52001953125,3963000,1886.52001953125,1823.6989990234372,1871.6366879882805,1762.6093081054687,1891.510009765625,1739.3199462890625,1891.510009765625,1612.9300537109375,58,25583.75,2857.7
2018-08-09,1914.5699462890625,1877.47998046875,1882.0,1898.52001953125,4860400,1898.52001953125,1828.7940002441405,1878.4099689941406,1768.9880290527344,1914.5699462890625,1739.3199462890625,1914.5699462890625,1621.3499755859375,58,25509.23,2853.58
2018-08-10,1899.5,1878.2099609375,1888.510009765625,1886.300048828125,3639900,1886.300048828125,1832.457501220703,1883.657820251465,1773.9301802368163,1914.5699462890625,1739.3199462890625,1914.5699462890625,1635.0899658203125,58,25313.14,2833.28
2018-08-13,1925.0,1893.6700439453125,1898.5,1896.199951171875,5531500,1896.199951171875,1836.142999267578,1887.431226257324,1777.483776184082,1925.0,1739.3199462890625,1925.0,1645.489990234375,60,25187.7,2821.93
2018-08-14,1921.010009765625,1900.0,1919.3900146484373,1919.6500244140625,3986100,1919.6500244140625,1839.9289978027343,1891.227289245605,1781.0587092895507,1925.0,1776.02001953125,1925.0,1646.31005859375,60,25299.92,2839.96
2018-08-15,1916.2099609375,1869.7900390625,1909.550048828125,1882.6199951171875,7700700,1882.6199951171875,1841.913995361328,1895.1268677368164,1784.7311278686527,1925.0,1786.0,1925.0,1646.31005859375,60,25162.41,2818.37
2018-08-16,1905.0,1883.550048828125,1903.93994140625,1886.52001953125,3957100,1886.52001953125,1845.5914978027345,1897.171415222168,1786.656575500488,1925.0,1818.9200439453125,1925.0,1646.31005859375,60,25558.73,2840.69
2018-08-17,1888.0,1855.550048828125,1885.800048828125,1882.219970703125,4104300,1882.219970703125,1849.0174987792968,1900.9592427368168,1790.2237528686526,1925.0,1818.9200439453125,1925.0,1646.31005859375,60,25669.32,2850.13
2018-08-20,1891.75,1866.06005859375,1890.5699462890625,1876.7099609375,2862000,1876.7099609375,1852.752996826172,1904.488023742676,1793.546973815918,1925.0,1846.27001953125,1925.0,1646.31005859375,61,25758.69,2857.05
2018-08-21,1897.75,1874.4100341796875,1880.0,1883.4200439453125,3105600,1883.4200439453125,1855.4619995117187,1908.3355867309567,1797.1704069213868,1925.0,1854.5,1925.0,1646.31005859375,61,25822.29,2862.96
2018-08-22,1905.800048828125,1876.6400146484373,1876.6400146484373,1904.9000244140625,3080500,1904.9000244140625,1857.5265014648442,1911.1258594970707,1799.7981395263669,1925.0,1855.550048828125,1925.0,1646.31005859375,61,25733.6,2861.82
2018-08-23,1919.5,1900.760009765625,1907.1700439453125,1902.9000244140625,3563000,1902.9000244140625,1862.271502685547,1913.252296508789,1801.8007064208985,1925.0,1855.550048828125,1925.0,1646.31005859375,61,25656.98,2856.98
2018-08-24,1916.010009765625,1902.5400390625,1910.510009765625,1905.3900146484373,2800900,1905.3900146484373,1866.6775024414067,1918.1396477661133,1806.4033576049808,1925.0,1855.550048828125,1925.0,1646.31005859375,61,25790.35,2874.69
2018-08-27,1927.699951171875,1909.280029296875,1915.0,1927.6800537109373,3569000,1927.6800537109373,1874.1005065917968,1922.6778275146485,1810.6771773681642,1927.699951171875,1855.550048828125,1927.699951171875,1646.31005859375,61,26049.64,2896.74
2018-08-28,1941.780029296875,1928.8199462890625,1937.72998046875,1932.8199462890625,3100700,1932.8199462890625,1881.8695068359373,1930.3235217895508,1817.8774913940426,1941.780029296875,1855.550048828125,1941.780029296875,1646.31005859375,61,26064.02,2897.52
2018-08-29,1998.68994140625,1948.93994140625,1953.449951171875,1998.0999755859373,6531800,1998.0999755859373,1891.9160034179688,1938.3255920410159,1825.4134216308594,1998.68994140625,1855.550048828125,1998.68994140625,1646.31005859375,61,26124.57,2914.04
2018-08-30,2025.5699462890625,1986.9000244140625,1997.4200439453125,2002.3800048828125,7277300,2002.3800048828125,1900.318505859375,1948.6734835205082,1835.1585233154294,2025.5699462890625,1855.550048828125,2025.5699462890625,1646.31005859375,61,25986.92,2901.13
2018-08-31,2022.3800048828125,2004.739990234375,2007.0,2012.7099609375,4204400,2012.7099609375,1909.789501953125,1957.328061035156,1843.3089506835934,2025.5699462890625,1866.06005859375,2025.5699462890625,1646.31005859375,61,25964.82,2901.52
2018-09-04,2050.5,2013.0,2026.5,2039.510009765625,5721100,2039.510009765625,1919.3775024414065,1967.0831870117188,1852.4958168945313,2050.5,1874.4100341796875,2050.5,1646.31005859375,58,25952.48,2896.72
2018-09-05,2040.3800048828125,1989.8900146484373,2038.1099853515625,1994.8199462890625,8220600,1994.8199462890625,1925.9945007324216,1976.9588275146484,1861.796177368164,2050.5,1876.6400146484373,2050.5,1660.0,58,25974.99,2888.6
2018-09-06,2007.5,1935.2099609375,2006.510009765625,1958.31005859375,7488700,1958.31005859375,1929.584002685547,1983.7743357543945,1868.214665710449,2050.5,1900.760009765625,2050.5,1660.0,58,25995.87,2878.05
2018-09-07,1975.199951171875,1937.3499755859373,1938.7099609375,1952.0699462890625,4892600,1952.0699462890625,1932.2614990234372,1987.4715227661134,1871.6964826049805,2050.5,1902.5400390625,2050.5,1661.1700439453125,58,25916.54,2871.68
2018-09-10,1973.0400390625,1931.52001953125,1971.0,1939.010009765625,4544800,1939.010009765625,1934.8969970703124,1990.2293439941407,1874.2936540527344,2050.5,1909.280029296875,2050.5,1678.06005859375,58,25857.07,2877.13
2018-09-11,1988.8800048828125,1917.0,1928.27001953125,1987.1500244140625,5033600,1987.1500244140625,1939.4445007324216,1992.9439069824216,1876.8500871582032,2050.5,1917.0,2050.5,1678.06005859375,58,25971.06,2887.89
2018-09-12,2000.0,1962.43994140625,1994.0,1990.0,4414000,1990.0,1942.9619995117187,1997.6278357543945,1881.2611657104485,2050.5,1917.0,2050.5,1682.1500244140625,58,25998.92,2888.92
2018-09-13,2008.760009765625,1982.030029296875,2000.0,1989.8699951171875,3621500,1989.8699951171875,1948.3244995117188,2001.2508594970707,1884.6731395263669,2050.5,1917.0,2050.5,1682.1500244140625,58,26145.99,2904.18
2018-09-14,1993.6500244140625,1959.219970703125,1992.9300537109373,1970.18994140625,3642000,1970.18994140625,1952.5079956054688,2006.7742344970707,1889.8747645263672,2050.5,1917.0,2050.5,1691.6700439453125,58,26154.67,2904.98
2018-09-17,1956.8199462890625,1887.4100341796875,1954.72998046875,1908.030029296875,7050200,1908.030029296875,1953.7984985351566,2011.0832354736328,1893.9327557373047,2050.5,1887.4100341796875,2050.5,1716.22998046875,58,26062.12,2888.8
2018-09-18,1958.199951171875,1915.43994140625,1918.6500244140625,1941.050048828125,4268700,1941.050048828125,1957.0155029296875,2012.412453491211,1895.1845435791015,2040.3800048828125,1887.4100341796875,2050.5,1731.0,58,26246.96,2904.31
2018-09-19,1940.8299560546875,1904.9000244140625,1940.5,1926.4200439453125,4056800,1926.4200439453125,1959.165502929688,2015.7259680175785,1898.3050378417968,2008.760009765625,1887.4100341796875,2050.5,1734.0,58,26405.76,2907.95
2018-09-20,1955.0,1932.25,1938.5799560546875,1944.300048828125,3154900,1944.300048828125,1961.1355041503907,2017.9404680175785,1900.390537841797,2008.760009765625,1887.4100341796875,2050.5,1739.3199462890625,58,26656.98,2930.75
2018-09-21,1957.31005859375,1910.5,1954.219970703125,1915.010009765625,6855900,1915.010009765625,1961.7410034179688,2019.9695692749026,1902.3014390258788,2008.760009765625,1887.4100341796875,2050.5,1739.3199462890625,58,26743.5,2929.67
