Date,High,Low,Open,Close,Volume,Adj Close,Moving_av,Upper_volatility,Lower_volatility,Short_resistance,Short_support,Long_resistance,Long_support,trend_hit,Dow_jones,snp500,BF-B,CTAS,CPRT,AJG,HUM,MKTX,INFO,CHD,A,APD
2018-06-01,1646.72998046875,1635.0899658203125,1637.030029296875,1641.5400390625,3313400,1641.5400390625,1600.270001220703,1644.7009069824219,1548.8930871582031,1646.72998046875,1566.3399658203125,1646.72998046875,1352.8800048828125,59,24635.21,2734.62,53.50671768188477,178.83787536621094,55.56999969482422,63.14961242675781,284.0644836425781,213.3295135498047,49.28046417236328,45.837303161621094,61.31720352172852,153.44989013671875
2018-06-04,1665.6800537109375,1645.489990234375,1648.9000244140625,1665.27001953125,3187700,1665.27001953125,1604.4860046386718,1648.278101257324,1552.261901184082,1665.6800537109375,1566.3399658203125,1665.6800537109375,1352.8800048828125,58,24813.69,2746.87,53.91097640991211,181.01812744140625,56.11000061035156,63.37844467163086,288.4381103515625,214.41163635253903,49.51833724975586,45.53701400756836,61.90322875976562,153.4404754638672
2018-06-05,1699.0,1670.06005859375,1672.989990234375,1696.3499755859375,4782200,1696.3499755859375,1609.2965026855468,1652.620584777832,1556.3514244995115,1699.0,1566.3399658203125,1699.0,1352.8800048828125,58,24799.98,2748.8,53.92835235595703,183.94448852539062,57.290000915527344,63.31171035766602,288.241943359375,205.3118133544922,50.13286209106445,45.29485321044922,62.03995895385742,154.6978302001953
2018-06-06,1714.5,1686.469970703125,1704.510009765625,1695.75,5473200,1695.75,1614.464501953125,1657.5753977661134,1561.0176076049804,1714.5,1566.3399658203125,1714.5,1352.8800048828125,58,25146.39,2772.35,50.64651489257813,185.0103759765625,57.1500015258789,63.7979850769043,289.6049499511719,207.8401031494141,51.03481674194336,45.27548217773438,63.67105484008789,157.38134765625
2018-06-07,1699.9000244140625,1676.1099853515625,1698.56005859375,1689.300048828125,3765700,1689.300048828125,1618.5295043945312,1662.8984370117187,1566.0305668945311,1714.5,1588.3800048828125,1714.5,1352.8800048828125,58,25241.41,2770.37,49.45925903320313,183.20806884765625,57.06999969482422,64.11262512207031,290.65423583984375,209.00094604492188,50.70772933959961,45.914794921875,63.71012496948242,157.37197875976562
2018-06-08,1689.43994140625,1673.010009765625,1681.1199951171875,1683.989990234375,2955100,1683.989990234375,1622.2750061035156,1667.0853895263672,1569.9736192626954,1714.5,1600.1500244140625,1714.5,1352.8800048828125,58,25316.53,2779.03,51.12913513183594,185.5433349609375,57.63000106811523,64.62751770019531,292.1153564453125,211.4013214111328,50.68790817260742,46.68004608154297,64.19847869873047,158.11325073242188
2018-06-11,1694.239990234375,1680.5899658203125,1681.510009765625,1689.1199951171875,2335500,1689.1199951171875,1626.5855041503905,1670.9432562866214,1573.6067559204098,1714.5,1600.1500244140625,1714.5,1352.8800048828125,54,25322.31,2782.0,50.327980041503906,184.6131134033203,57.56999969482422,64.11262512207031,295.6455383300781,214.5985565185547,50.24188613891602,47.31936264038086,64.58914947509766,158.0475616455078
2018-06-12,1699.510009765625,1691.52001953125,1693.0,1698.75,2259200,1698.75,1631.4460021972657,1675.3830692749027,1577.7879390258786,1714.5,1612.9300537109375,1714.5,1352.8800048828125,54,25320.73,2786.85,50.93608474731445,186.3379211425781,57.61000061035156,63.2830924987793,299.9798583984375,211.971923828125,50.15267944335938,48.13303756713867,64.77471923828125,157.6347198486328
2018-06-13,1713.75,1700.1199951171875,1702.81005859375,1704.8599853515625,3327500,1704.8599853515625,1637.8830017089845,1680.3893822631835,1582.5026221313474,1714.5,1621.3499755859375,1714.5,1352.8800048828125,54,25201.2,2775.63,50.39554214477539,186.3379211425781,57.70000076293945,63.082862854003906,300.47021484375,213.2016448974609,49.83551025390625,48.074928283691406,64.71611785888672,155.84255981445312
2018-06-14,1724.800048828125,1708.8699951171875,1713.47998046875,1723.8599853515625,3174400,1723.8599853515625,1644.7119995117187,1687.019491760254,1588.7465116577152,1724.800048828125,1635.0899658203125,1724.800048828125,1400.260009765625,54,25175.31,2782.49,51.10017776489258,185.620849609375,58.08000183105469,62.91125106811523,298.5285949707031,213.7820281982422,50.3112678527832,48.23959732055664,64.76495361328125,155.495361328125
2018-06-15,1720.8699951171875,1708.52001953125,1714.0,1715.969970703125,4777600,1715.969970703125,1651.4224975585935,1694.0533594970702,1595.3706395263669,1724.800048828125,1645.489990234375,1724.800048828125,1400.260009765625,54,25090.48,2779.66,51.53453826904297,184.6033935546875,58.22000122070313,62.74913024902344,300.9997253417969,211.6177673339844,50.3608283996582,48.6851806640625,64.58914947509766,154.05038452148438
2018-06-18,1726.739990234375,1702.56005859375,1706.260009765625,1723.7900390625,3107700,1723.7900390625,1658.8934997558595,1700.9651724853516,1601.8798226318359,1726.739990234375,1670.06005859375,1726.739990234375,1402.5699462890625,57,24987.47,2773.75,51.2932243347168,185.10728454589844,58.81999969482422,63.302162170410156,299.18560791015625,210.3979034423828,50.22206115722656,48.70455932617188,63.45616912841797,153.26220703125
2018-06-19,1736.1099853515625,1700.3900146484375,1709.0400390625,1734.780029296875,4290100,1734.780029296875,1666.3595031738282,1708.660304748535,1609.1266947631837,1736.1099853515625,1673.010009765625,1736.1099853515625,1415.02001953125,57,24700.21,2762.59,50.68511581420898,184.6421813964844,59.43000030517578,62.94937515258789,293.9981994628906,210.85044860839844,50.22206115722656,49.82820510864258,62.03995895385742,149.7060546875
2018-06-20,1762.9300537109375,1741.3599853515625,1742.5,1750.0799560546875,4332600,1750.0799560546875,1674.7934997558593,1716.3502882690432,1616.3687180786133,1762.9300537109375,1673.010009765625,1762.9300537109375,1415.02001953125,57,24657.8,2767.32,48.85115432739258,184.3805389404297,60.20000076293945,62.50123977661133,294.4296569824219,209.5813446044922,50.7771110534668,49.15983200073242,61.32697296142578,147.8575897216797
2018-06-21,1763.0999755859375,1717.56005859375,1760.0,1730.219970703125,4941100,1730.219970703125,1681.2114990234375,1725.0373047485348,1624.5496947631837,1763.0999755859375,1673.010009765625,1763.0999755859375,1415.02001953125,57,24461.7,2749.76,48.2430419921875,183.5859680175781,59.56999969482422,62.47262573242188,292.8802795410156,208.2532958984375,50.33108901977539,49.10171127319336,61.571144104003906,146.8160858154297
2018-06-22,1743.0,1711.9000244140625,1742.6199951171875,1715.6700439453125,4075100,1715.6700439453125,1686.84150390625,1731.6478439941407,1630.7751540527345,1763.0999755859375,1680.5899658203125,1763.0999755859375,1415.02001953125,57,24580.89,2754.88,48.07895278930664,182.78170776367188,59.90999984741211,63.6358757019043,294.16485595703125,207.5744781494141,50.79693603515625,49.0435905456543,61.32697296142578,148.3267364501953
2018-06-25,1705.0,1646.31005859375,1702.510009765625,1663.1500244140625,7511200,1663.1500244140625,1689.49150390625,1737.4467490234374,1636.2362587890625,1763.0999755859375,1646.31005859375,1763.0999755859375,1415.02001953125,57,24252.8,2717.07,46.62143325805664,179.82626342773438,58.29999923706055,63.29263305664063,294.01776123046875,202.0850524902344,49.67692565917969,49.95413589477539,59.77402877807617,146.14988708496094
2018-06-26,1701.5699462890625,1663.3399658203125,1672.3699951171875,1691.0899658203125,4386600,1691.0899658203125,1693.4025024414066,1740.1762490234375,1638.8067587890625,1763.0999755859375,1646.31005859375,1763.0999755859375,1415.02001953125,57,24283.11,2723.06,47.10405349731445,180.8049468994141,56.27999877929688,62.95890808105469,291.0367126464844,199.4190673828125,52.03588485717773,50.07037353515625,60.53584289550781,146.2437286376953
2018-06-27,1711.949951171875,1660.0,1708.1099853515625,1660.510009765625,4872200,1660.510009765625,1695.1835021972656,1744.2045775146485,1642.6004273681644,1763.0999755859375,1646.31005859375,1763.0999755859375,1415.02001953125,57,24117.59,2699.63,46.97856903076172,178.63438415527344,55.16999816894531,61.75751495361328,292.9979553222656,197.05804443359366,50.8266716003418,50.64189147949219,59.715415954589844,145.5869140625
2018-06-28,1705.5,1661.1700439453125,1672.5400390625,1701.449951171875,4529700,1701.449951171875,1698.775,1746.0390072631835,1644.3279971313473,1763.0999755859375,1646.31005859375,1763.0999755859375,1415.02001953125,57,24216.05,2716.31,47.5577163696289,179.80686950683594,56.0099983215332,62.09123611450195,291.72100830078125,199.36004638671875,51.55021667480469,51.50400161743164,59.86192321777344,146.4032440185547
2018-06-29,1723.4100341796875,1694.3199462890625,1717.0,1699.800048828125,4543500,1699.800048828125,1701.6880004882812,1749.73825,1647.81175,1763.0999755859375,1646.31005859375,1763.0999755859375,1415.02001953125,57,24271.41,2718.37,47.3067512512207,179.33206176757812,56.56000137329102,62.2437973022461,292.34967041015625,194.64781188964844,51.13393020629883,51.49431991577149,60.39910888671875,147.15921020507812
2018-07-02,1713.8900146484375,1678.06005859375,1682.699951171875,1713.780029296875,3185700,1713.780029296875,1704.1135009765626,1752.7386405029295,1650.6373604736327,1763.0999755859375,1646.31005859375,1763.0999755859375,1415.02001953125,59,24307.18,2726.71,47.53841781616211,182.8010711669922,56.84000015258789,62.22472763061523,293.49884033203125,197.4613800048828,51.38172149658203,51.28120803833008,60.18273544311523,146.93240356445312
2018-07-03,1725.0,1692.47998046875,1723.9599609375,1693.9599609375,2177300,1693.9599609375,1703.9940002441406,1755.2369060058593,1652.9900959472657,1763.0999755859375,1646.31005859375,1763.0999755859375,1415.02001953125,59,24174.82,2713.22,47.31640625,181.27975463867188,57.34000015258789,62.4821662902832,295.5125427246094,196.35955810546875,51.3321647644043,51.61055374145508,59.96734619140625,146.46937561035156
2018-07-05,1710.68994140625,1682.1500244140625,1705.3800048828125,1699.72998046875,2983100,1699.72998046875,1704.1929992675782,1755.1138202514649,1652.8741802368163,1763.0999755859375,1646.31005859375,1763.0999755859375,1415.02001953125,59,24356.74,2736.61,48.79323959350586,183.5278167724609,57.15999984741211,63.01611328125,300.7282409667969,196.54649353027344,52.14491271972656,52.6082878112793,60.50582885742188,147.2158966064453
2018-07-06,1715.27001953125,1691.6700439453125,1696.0,1710.6300048828125,2650300,1710.6300048828125,1705.2594970703126,1755.3187892456056,1653.0672092895509,1743.0,1646.31005859375,1763.0999755859375,1478.5,59,24456.48,2759.82,48.68706130981445,185.33984375,58.0099983215332,63.70263290405274,303.53753662109375,199.2616729736328,52.18456268310547,52.94731521606445,60.98556900024414,148.01910400390625
2018-07-09,1739.56005859375,1716.22998046875,1724.050048828125,1739.02001953125,3012000,1739.02001953125,1708.0109985351562,1756.4172819824219,1654.101712158203,1739.56005859375,1646.31005859375,1763.0999755859375,1546.02001953125,79,24776.59,2784.17,49.13108444213867,186.9290008544922,58.75,64.99938201904297,307.51568603515625,199.5076141357422,52.01606369018555,51.77523040771485,61.79819107055664,149.2003173828125
2018-07-10,1750.0,1731.0,1738.530029296875,1743.0699462890625,3002900,1743.0699462890625,1710.70849609375,1759.2513284912106,1656.7706685791015,1750.0,1660.0,1763.0999755859375,1546.02001953125,79,24919.66,2793.84,48.98628234863281,187.2971954345703,58.709999084472656,64.87542724609375,306.8869934082031,198.3565826416016,51.986328125,52.76327133178711,62.33666610717773,150.87289428710938
2018-07-11,1756.9599609375,1734.0,1737.989990234375,1755.0,3209800,1755.0,1713.52099609375,1762.0297509765626,1659.3872412109374,1756.9599609375,1660.0,1763.0999755859375,1546.02001953125,79,24700.45,2774.02,48.870460510253906,187.558837890625,58.31999969482422,65.01844024658203,310.3249206542969,200.79635620117188,52.34314727783203,52.94731521606445,61.54362869262695,148.74671936035156
2018-07-12,1798.0,1762.1800537109375,1764.510009765625,1796.6199951171875,4532700,1796.6199951171875,1718.1089965820313,1764.9266259765625,1662.1153662109375,1798.0,1661.1700439453125,1798.0,1546.02001953125,79,24924.89,2798.29,49.02489852905274,189.0123291015625,58.88000106811523,65.46658325195311,310.10882568359375,203.23606872558602,52.50173568725586,53.2088623046875,62.12127304077149,149.2286834716797
2018-07-13,1815.300048828125,1795.22998046875,1803.9300537109373,1813.030029296875,4383200,1813.030029296875,1722.5674987792968,1769.6522664794925,1666.5657266845706,1815.300048828125,1678.06005859375,1815.300048828125,1546.02001953125,79,25019.41,2801.31,49.24689865112305,189.64219665527344,59.31000137329102,65.65727996826172,311.49383544921875,202.51795959472656,51.80791854858398,54.13877868652344,62.05274200439453,148.67112731933594
2018-07-16,1841.949951171875,1814.449951171875,1821.949951171875,1822.489990234375,5466200,1822.489990234375,1727.8934997558595,1774.2445237426755,1670.8904738159179,1841.949951171875,1678.06005859375,1841.949951171875,1562.18994140625,59,25064.36,2798.43,49.39168930053711,186.53170776367188,58.43000030517578,66.22938537597656,310.07940673828125,202.635986328125,51.64933395385742,53.15073776245117,61.40656661987305,146.9891357421875
2018-07-17,1851.68994140625,1797.3800048828125,1811.56005859375,1843.9300537109373,5682900,1843.9300537109373,1733.9005004882813,1779.7303047485352,1676.0566947631835,1851.68994140625,1682.1500244140625,1851.68994140625,1565.219970703125,59,25119.89,2809.55,50.81060028076172,188.2371368408203,59.15999984741211,66.44869232177734,308.3211669921875,204.2198486328125,52.37287902832031,53.053871154785156,61.71985626220703,147.6033172607422
2018-07-18,1858.8800048828125,1831.27001953125,1848.0,1842.9200439453125,4861900,1842.9200439453125,1739.3075012207032,1785.9175155029293,1681.8834854736328,1858.8800048828125,1682.1500244140625,1858.8800048828125,1565.219970703125,59,25199.29,2815.62,50.12527847290039,186.56077575683602,59.31999969482422,67.22100830078125,311.3857727050781,206.3546142578125,52.58102416992188,52.10458374023438,61.67090606689453,147.3576202392578
2018-07-19,1841.0,1811.27001953125,1829.4599609375,1812.969970703125,4676900,1812.969970703125,1742.452001953125,1791.4867262573246,1687.128276184082,1858.8800048828125,1691.6700439453125,1858.8800048828125,1565.219970703125,59,25064.5,2804.49,50.521034240722656,187.6751251220703,59.13000106811523,67.03031158447266,312.75115966796875,205.51841735839844,52.224205017089844,52.44361114501953,62.80661392211914,145.9023895263672
2018-07-20,1834.8399658203125,1810.06005859375,1825.010009765625,1813.699951171875,3884400,1813.699951171875,1746.6260009765624,1794.7255620117191,1690.1784418945313,1858.8800048828125,1716.22998046875,1858.8800048828125,1565.219970703125,59,25058.12,2801.83,50.76234436035156,197.2584991455078,58.97999954223633,67.11612701416016,312.1716003417969,206.80714416503903,52.26385116577149,53.257286071777344,62.512901306152344,145.8551483154297
2018-07-23,1819.0,1769.989990234375,1812.2099609375,1802.0,3888500,1802.0,1750.9424987792968,1799.0247810058593,1694.2272209472656,1858.8800048828125,1731.0,1858.8800048828125,1565.219970703125,59,25044.29,2806.98,50.86851501464844,198.76043701171875,58.2599983215332,67.49752044677734,312.2207336425781,207.09243774414062,52.87836837768555,53.053871154785156,62.38562774658203,145.4015655517578
2018-07-24,1840.0,1809.3800048828125,1829.010009765625,1829.239990234375,4278700,1829.239990234375,1759.2469970703125,1803.470773742676,1698.414223815918,1858.8800048828125,1734.0,1858.8800048828125,1565.219970703125,59,25241.94,2820.4,51.13878631591797,200.5724639892578,57.36999893188477,67.23053741455078,309.37213134765625,206.19720458984366,52.92792892456055,52.95699691772461,63.4332160949707,146.74342346191406
2018-07-25,1863.8399658203125,1822.6400146484373,1829.300048828125,1863.6099853515625,3738200,1863.6099853515625,1767.872998046875,1812.0244069824216,1706.469587158203,1863.8399658203125,1762.1800537109375,1863.8399658203125,1565.219970703125,59,25414.1,2846.07,52.95345306396485,202.76239013671875,58.33000183105469,67.85031890869139,310.95361328125,199.6157989501953,53.6613883972168,53.228233337402344,64.57871246337889,148.64280700683594
2018-07-26,1844.6800537109373,1804.5,1839.0,1808.0,9924400,1808.0,1775.2474975585938,1820.9091879882806,1714.8368081054687,1863.8399658203125,1769.989990234375,1863.8399658203125,1566.3399658203125,59,25527.07,2837.44,52.12334060668945,202.316650390625,58.11999893188477,67.88845062255861,313.4485168457031,197.1170654296875,53.67130661010742,53.57695388793945,65.35218048095703,152.65890502929688
2018-07-27,1880.050048828125,1806.530029296875,1876.050048828125,1817.27001953125,9681000,1817.27001953125,1781.0385009765625,1828.5049224853515,1721.990072631836,1880.050048828125,1769.989990234375,1880.050048828125,1566.3399658203125,59,25451.06,2818.82,51.766197204589844,198.6732177734375,56.93999862670898,67.59285736083984,309.5096740722656,195.3758087158203,52.8882827758789,53.62538528442383,64.37310028076172,152.36598205566406
2018-07-30,1829.5,1766.02001953125,1827.3299560546875,1779.219970703125,6562300,1779.219970703125,1785.0094970703126,1834.4696560058594,1727.6073459472657,1880.050048828125,1766.02001953125,1880.050048828125,1566.3399658203125,60,25306.83,2802.6,50.8974838256836,196.4445343017578,56.209999084472656,67.83123016357422,307.4469299316406,189.08953857421875,52.43235397338867,53.55757522583008,63.27655792236328,152.3564910888672
2018-07-31,1801.8299560546875,1739.3199462890625,1786.489990234375,1777.43994140625,5738700,1777.43994140625,1788.1924926757813,1838.5597819824218,1731.4592121582032,1880.050048828125,1739.3199462890625,1880.050048828125,1566.3399658203125,60,25415.19,2816.29,51.37044906616211,198.1402740478516,57.38999938964844,68.03147125244139,308.60595703125,190.62420654296875,52.56119918823242,54.14846801757813,64.65704345703125,155.1346893310547
2018-08-01,1798.43994140625,1776.02001953125,1784.0,1797.1700439453125,4153100,1797.1700439453125,1793.3529968261719,1841.8382674560546,1734.5467178955078,1880.050048828125,1739.3199462890625,1880.050048828125,1566.3399658203125,60,25333.82,2813.36,51.10017776489258,199.58409118652344,57.56999969482422,68.02192687988281,312.4957580566406,190.3880920410156,52.97748565673828,53.42196655273438,63.61923217773438,153.12188720703125
2018-08-02,1836.56005859375,1786.0,1788.77001953125,1834.3299560546875,4354700,1834.3299560546875,1800.0829956054688,1847.153586730957,1739.5524069213868,1880.050048828125,1739.3199462890625,1880.050048828125,1566.3399658203125,60,25326.16,2827.22,51.312538146972656,201.72555541992188,57.79999923706055,67.84078216552734,315.99261474609375,187.71229553222656,52.87836837768555,55.01057434082031,63.92274856567383,151.1847381591797
2018-08-03,1841.0,1821.5,1837.739990234375,1823.2900390625,3460500,1823.2900390625,1805.715997314453,1854.0854854736328,1746.0805057373047,1880.050048828125,1739.3199462890625,1880.050048828125,1588.3800048828125,60,25462.58,2840.35,52.113685607910156,200.50462341308602,57.43000030517578,68.13636016845703,318.35980224609375,186.56126403808602,52.481910705566406,55.378662109375,64.35353851318361,151.15640258789062
2018-08-06,1847.77001953125,1818.9200439453125,1825.81005859375,1847.75,3391800,1847.75,1811.1524963378906,1859.8874772338863,1751.5445173950195,1880.050048828125,1739.3199462890625,1880.050048828125,1600.1500244140625,58,25502.18,2850.4,51.69862365722656,203.6732482910156,58.5099983215332,68.21263885498047,317.3579406738281,186.6006164550781,53.06669235229492,55.65958023071289,65.1171875,152.10134887695312
2018-08-07,1869.719970703125,1846.27001953125,1854.530029296875,1862.47998046875,3377500,1862.47998046875,1817.122998046875,1865.4870712280276,1756.8179214477539,1880.050048828125,1739.3199462890625,1880.050048828125,1600.1500244140625,58,25628.91,2858.45,51.68897247314453,204.68099975585938,59.15999984741211,68.26030731201172,316.0810241699219,186.36448669433602,53.36404037475586,54.700599670410156,66.24312591552734,152.06358337402344
2018-08-08,1891.510009765625,1854.5,1861.0,1886.52001953125,3963000,1886.52001953125,1823.6989990234372,1871.6366879882805,1762.6093081054687,1891.510009765625,1739.3199462890625,1891.510009765625,1612.9300537109375,58,25583.75,2857.7,51.50557327270508,204.26434326171875,59.36999893188477,68.31752014160156,318.4678649902344,183.61370849609366,53.38386535644531,54.18720626831055,65.96897888183594,151.8083953857422
2018-08-09,1914.5699462890625,1877.47998046875,1882.0,1898.52001953125,4860400,1898.52001953125,1828.7940002441405,1878.4099689941406,1768.9880290527344,1914.5699462890625,1739.3199462890625,1914.5699462890625,1621.3499755859375,58,25509.23,2853.58,51.766197204589844,204.84571838378903,60.0,68.04100799560547,317.9668884277344,183.3672180175781,53.71094512939453,53.82880783081055,65.29342651367189,151.64776611328125
2018-08-10,1899.5,1878.2099609375,1888.510009765625,1886.300048828125,3639900,1886.300048828125,1832.457501220703,1883.657820251465,1773.9301802368163,1914.5699462890625,1739.3199462890625,1914.5699462890625,1635.0899658203125,58,25313.14,2833.28,51.3994026184082,204.4484405517578,60.22999954223633,67.57379150390625,319.2733459472656,183.85032653808602,53.31448745727539,53.99348449707031,64.87242126464844,149.181396484375
2018-08-13,1925.0,1893.6700439453125,1898.5,1896.199951171875,5531500,1896.199951171875,1836.142999267578,1887.431226257324,1777.483776184082,1925.0,1739.3199462890625,1925.0,1645.489990234375,60,25187.7,2821.93,51.38010025024414,203.17906188964844,59.29999923706055,67.15427398681639,318.3205261230469,183.34751892089844,53.463157653808594,54.13877868652344,64.55912780761719,153.49990844726562
2018-08-14,1921.010009765625,1900.0,1919.3900146484373,1919.6500244140625,3986100,1919.6500244140625,1839.9289978027343,1891.227289245605,1781.0587092895507,1925.0,1776.02001953125,1925.0,1646.31005859375,60,25299.92,2839.96,51.7855110168457,203.7604522705078,59.5099983215332,67.37356567382811,323.4970397949219,183.82073974609366,53.70103454589844,53.922889709472656,65.35218048095703,155.28591918945312
2018-08-15,1916.2099609375,1869.7900390625,1909.550048828125,1882.6199951171875,7700700,1882.6199951171875,1841.913995361328,1895.1268677368164,1784.7311278686527,1925.0,1786.0,1925.0,1646.31005859375,60,25162.41,2818.37,51.59245300292969,204.8554229736328,60.06000137329102,67.81217956542969,320.31451416015625,184.6094970703125,53.07660293579102,54.51609420776367,63.37446594238281,155.17250061035156
2018-08-16,1905.0,1883.550048828125,1903.93994140625,1886.52001953125,3957100,1886.52001953125,1845.5914978027345,1897.171415222168,1786.656575500488,1925.0,1818.9200439453125,1925.0,1646.31005859375,60,25558.73,2840.69,51.06156921386719,205.3592987060547,60.81999969482422,68.56542205810547,324.2239074707031,185.32925415039062,53.32439041137695,55.28433609008789,64.12833404541016,155.65443420410156
2018-08-17,1888.0,1855.550048828125,1885.800048828125,1882.219970703125,4104300,1882.219970703125,1849.0174987792968,1900.9592427368168,1790.2237528686526,1925.0,1818.9200439453125,1925.0,1646.31005859375,60,25669.32,2850.13,51.70828247070313,206.18295288085938,60.97999954223633,68.85147094726561,318.86077880859375,186.4236602783203,53.28474807739258,55.57607650756836,63.30593872070313,157.44041442871094
2018-08-20,1891.75,1866.06005859375,1890.5699462890625,1876.7099609375,2862000,1876.7099609375,1852.752996826172,1904.488023742676,1793.546973815918,1925.0,1846.27001953125,1925.0,1646.31005859375,61,25758.69,2857.05,51.73723602294922,206.2701568603516,61.66999816894531,68.62264251708984,320.5993957519531,187.35044860839844,53.55236053466797,56.04285430908203,63.11992263793945,157.79949951171875
2018-08-21,1897.75,1874.4100341796875,1880.0,1883.4200439453125,3105600,1883.4200439453125,1855.4619995117187,1908.3355867309567,1797.1704069213868,1925.0,1854.5,1925.0,1646.31005859375,61,25822.29,2862.96,51.38010025024414,205.36900329589844,62.47000122070313,68.99449157714844,320.1868591308594,187.9913024902344,53.53253936767578,55.225990295410156,63.57027053833008,156.95849609375
2018-08-22,1905.800048828125,1876.6400146484373,1876.6400146484373,1904.9000244140625,3080500,1904.9000244140625,1857.5265014648442,1911.1258594970707,1799.7981395263669,1925.0,1855.550048828125,1925.0,1646.31005859375,61,25733.6,2861.82,51.36078643798828,205.83409118652344,63.0,68.33658599853516,318.4285583496094,188.06033325195312,53.26492691040039,54.80783462524414,64.27519989013672,155.31423950195312
2018-08-23,1919.5,1900.760009765625,1907.1700439453125,1902.9000244140625,3563000,1902.9000244140625,1862.271502685547,1913.252296508789,1801.8007064208985,1925.0,1855.550048828125,1925.0,1646.31005859375,61,25656.98,2856.98,51.00365829467773,205.80502319335938,62.9900016784668,68.41287231445311,323.212158203125,186.52224731445312,53.22527694702149,54.96342849731445,64.31436920166016,155.37094116210938
2018-08-24,1916.010009765625,1902.5400390625,1910.510009765625,1905.3900146484373,2800900,1905.3900146484373,1866.6775024414067,1918.1396477661133,1806.4033576049808,1925.0,1855.550048828125,1925.0,1646.31005859375,61,25790.35,2874.69,51.544189453125,206.03759765625,62.72999954223633,68.79427337646484,325.55975341796875,184.7475433349609,53.19554138183594,54.77865982055664,64.59829711914061,156.8356170654297
2018-08-27,1927.699951171875,1909.280029296875,1915.0,1927.6800537109373,3569000,1927.6800537109373,1874.1005065917968,1922.6778275146485,1810.6771773681642,1927.699951171875,1855.550048828125,1927.699951171875,1646.31005859375,61,26049.64,2896.74,50.81060028076172,205.46588134765625,63.790000915527344,68.93730163574219,326.4732971191406,184.58981323242188,53.86953353881836,54.65224075317383,64.69620513916016,158.08297729492188
2018-08-28,1941.780029296875,1928.8199462890625,1937.72998046875,1932.8199462890625,3100700,1932.8199462890625,1881.8695068359373,1930.3235217895508,1817.8774913940426,1941.780029296875,1855.550048828125,1941.780029296875,1646.31005859375,61,26064.02,2897.52,50.5113754272461,206.4833221435547,64.06999969482422,68.78473663330078,327.32781982421875,185.87152099609366,53.88935852050781,54.89534759521485,65.29342651367189,157.81837463378906
2018-08-29,1998.68994140625,1948.93994140625,1953.449951171875,1998.0999755859373,6531800,1998.0999755859373,1891.9160034179688,1938.3255920410159,1825.4134216308594,1998.68994140625,1855.550048828125,1998.68994140625,1646.31005859375,61,26124.57,2914.04,50.55964660644531,207.6267547607422,64.12000274658203,68.918212890625,328.6244201660156,187.3701629638672,54.41466903686523,54.94397735595703,65.60673522949219,159.0279541015625
2018-08-30,2025.5699462890625,1986.9000244140625,1997.4200439453125,2002.3800048828125,7277300,2002.3800048828125,1900.318505859375,1948.6734835205082,1835.1585233154294,2025.5699462890625,1855.550048828125,2025.5699462890625,1646.31005859375,61,25986.92,2901.13,49.864662170410156,206.69650268554688,64.38999938964844,68.33658599853516,326.4732971191406,187.31100463867188,54.305641174316406,54.82728576660156,65.85148620605469,157.55380249023438
2018-08-31,2022.3800048828125,2004.739990234375,2007.0,2012.7099609375,4204400,2012.7099609375,1909.789501953125,1957.328061035156,1843.3089506835934,2025.5699462890625,1866.06005859375,2025.5699462890625,1646.31005859375,61,25964.82,2901.52,50.40520477294922,206.7546539306641,64.30999755859375,68.78473663330078,327.3475036621094,187.1532745361328,54.5137825012207,55.02177429199219,66.12562561035156,157.1380157470703
2018-09-04,2050.5,2013.0,2026.5,2039.510009765625,5721100,2039.510009765625,1919.3775024414065,1967.0831870117188,1852.4958168945313,2050.5,1874.4100341796875,2050.5,1646.31005859375,58,25952.48,2896.72,50.91677856445313,208.8573760986328,64.90000152587889,69.59519195556639,327.1805114746094,191.64920043945312,55.207603454589844,54.92453002929688,65.86126708984375,155.29534912109375
2018-09-05,2040.3800048828125,1989.8900146484373,2038.1099853515625,1994.8199462890625,8220600,1994.8199462890625,1925.9945007324216,1976.9588275146484,1861.796177368164,2050.5,1876.6400146484373,2050.5,1660.0,58,25974.99,2888.6,51.25369644165039,207.9755859375,64.68000030517578,70.11008453369139,326.97430419921875,188.5040435791016,54.54352188110352,56.11092758178711,65.55775451660156,156.28756713867188
2018-09-06,2007.5,1935.2099609375,2006.510009765625,1958.31005859375,7488700,1958.31005859375,1929.584002685547,1983.7743357543945,1868.214665710449,2050.5,1900.760009765625,2050.5,1660.0,58,25995.87,2878.05,52.04757308959961,209.69070434570312,65.09999847412111,70.81961822509766,327.95648193359375,181.5826416015625,54.33537673950195,56.51935577392578,65.94940185546875,156.92066955566406
2018-09-07,1975.199951171875,1937.3499755859373,1938.7099609375,1952.0699462890625,4892600,1952.0699462890625,1932.2614990234372,1987.4715227661134,1871.6964826049805,2050.5,1902.5400390625,2050.5,1661.1700439453125,58,25916.54,2871.68,52.29929733276367,209.52598571777344,65.52999877929689,70.7237319946289,331.1488342285156,184.3334503173828,54.17679214477539,57.07366180419922,65.98855590820311,155.7772674560547
