Train,Target
"[232.6341552734375, 232.40977478027344, 233.19998168945312, 233.19998168945312, 233.3755798339844, 232.2439422607422, 233.24876403808602, 231.7561492919922, 229.31723022460938, 230.4586334228516, 230.0683898925781, 230.15618896484366, 229.74647521972656, 229.1708831787109, 227.7953338623047, 226.9173126220703, 227.3856201171875, 225.551513671875, 225.13204956054688, 235.19989013671875]",242.7605438232422
"[232.40977478027344, 233.19998168945312, 233.19998168945312, 233.3755798339844, 232.2439422607422, 233.24876403808602, 231.7561492919922, 229.31723022460938, 230.4586334228516, 230.0683898925781, 230.15618896484366, 229.74647521972656, 229.1708831787109, 227.7953338623047, 226.9173126220703, 227.3856201171875, 225.551513671875, 225.13204956054688, 235.19989013671875, 242.7605438232422]",239.9216766357422
"[233.19998168945312, 233.19998168945312, 233.3755798339844, 232.2439422607422, 233.24876403808602, 231.7561492919922, 229.31723022460938, 230.4586334228516, 230.0683898925781, 230.15618896484366, 229.74647521972656, 229.1708831787109, 227.7953338623047, 226.9173126220703, 227.3856201171875, 225.551513671875, 225.13204956054688, 235.19989013671875, 242.7605438232422, 239.9216766357422]",243.52149963378903
"[233.19998168945312, 233.3755798339844, 232.2439422607422, 233.24876403808602, 231.7561492919922, 229.31723022460938, 230.4586334228516, 230.0683898925781, 230.15618896484366, 229.74647521972656, 229.1708831787109, 227.7953338623047, 226.9173126220703, 227.3856201171875, 225.551513671875, 225.13204956054688, 235.19989013671875, 242.7605438232422, 239.9216766357422, 243.52149963378903]",244.10682678222656
"[233.3755798339844, 232.2439422607422, 233.24876403808602, 231.7561492919922, 229.31723022460938, 230.4586334228516, 230.0683898925781, 230.15618896484366, 229.74647521972656, 229.1708831787109, 227.7953338623047, 226.9173126220703, 227.3856201171875, 225.551513671875, 225.13204956054688, 235.19989013671875, 242.7605438232422, 239.9216766357422, 243.52149963378903, 244.10682678222656]",248.7310485839844
"[232.2439422607422, 233.24876403808602, 231.7561492919922, 229.31723022460938, 230.4586334228516, 230.0683898925781, 230.15618896484366, 229.74647521972656, 229.1708831787109, 227.7953338623047, 226.9173126220703, 227.3856201171875, 225.551513671875, 225.13204956054688, 235.19989013671875, 242.7605438232422, 239.9216766357422, 243.52149963378903, 244.10682678222656, 248.7310485839844]",245.5214080810547
"[233.24876403808602, 231.7561492919922, 229.31723022460938, 230.4586334228516, 230.0683898925781, 230.15618896484366, 229.74647521972656, 229.1708831787109, 227.7953338623047, 226.9173126220703, 227.3856201171875, 225.551513671875, 225.13204956054688, 235.19989013671875, 242.7605438232422, 239.9216766357422, 243.52149963378903, 244.10682678222656, 248.7310485839844, 245.5214080810547]",243.8824615478516
"[231.7561492919922, 229.31723022460938, 230.4586334228516, 230.0683898925781, 230.15618896484366, 229.74647521972656, 229.1708831787109, 227.7953338623047, 226.9173126220703, 227.3856201171875, 225.551513671875, 225.13204956054688, 235.19989013671875, 242.7605438232422, 239.9216766357422, 243.52149963378903, 244.10682678222656, 248.7310485839844, 245.5214080810547, 243.8824615478516]",244.13612365722656
"[229.31723022460938, 230.4586334228516, 230.0683898925781, 230.15618896484366, 229.74647521972656, 229.1708831787109, 227.7953338623047, 226.9173126220703, 227.3856201171875, 225.551513671875, 225.13204956054688, 235.19989013671875, 242.7605438232422, 239.9216766357422, 243.52149963378903, 244.10682678222656, 248.7310485839844, 245.5214080810547, 243.8824615478516, 244.13612365722656]",240.7996826171875
"[230.4586334228516, 230.0683898925781, 230.15618896484366, 229.74647521972656, 229.1708831787109, 227.7953338623047, 226.9173126220703, 227.3856201171875, 225.551513671875, 225.13204956054688, 235.19989013671875, 242.7605438232422, 239.9216766357422, 243.52149963378903, 244.10682678222656, 248.7310485839844, 245.5214080810547, 243.8824615478516, 244.13612365722656, 240.7996826171875]",241.3167266845703
"[230.0683898925781, 230.15618896484366, 229.74647521972656, 229.1708831787109, 227.7953338623047, 226.9173126220703, 227.3856201171875, 225.551513671875, 225.13204956054688, 235.19989013671875, 242.7605438232422, 239.9216766357422, 243.52149963378903, 244.10682678222656, 248.7310485839844, 245.5214080810547, 243.8824615478516, 244.13612365722656, 240.7996826171875, 241.3167266845703]",241.609375
"[230.15618896484366, 229.74647521972656, 229.1708831787109, 227.7953338623047, 226.9173126220703, 227.3856201171875, 225.551513671875, 225.13204956054688, 235.19989013671875, 242.7605438232422, 239.9216766357422, 243.52149963378903, 244.10682678222656, 248.7310485839844, 245.5214080810547, 243.8824615478516, 244.13612365722656, 240.7996826171875, 241.3167266845703, 241.609375]",241.23866271972656
