Train,Target
"[53.66362762451172, 54.20314407348633, 54.55662536621094, 54.72406387329102, 54.97521591186523, 54.57522964477539, 53.97989273071289, 55.26358413696289, 54.68685913085938, 55.05893325805664, 54.90080642700195, 54.55662536621094, 54.90080642700195, 54.79848861694336, 54.70545959472656, 54.78917694091797, 54.51941680908203, 54.34267807006836, 54.7519760131836, 54.62173843383789]",54.79848861694336
"[54.20314407348633, 54.55662536621094, 54.72406387329102, 54.97521591186523, 54.57522964477539, 53.97989273071289, 55.26358413696289, 54.68685913085938, 55.05893325805664, 54.90080642700195, 54.55662536621094, 54.90080642700195, 54.79848861694336, 54.70545959472656, 54.78917694091797, 54.51941680908203, 54.34267807006836, 54.7519760131836, 54.62173843383789, 54.79848861694336]",53.81246566772461
"[54.55662536621094, 54.72406387329102, 54.97521591186523, 54.57522964477539, 53.97989273071289, 55.26358413696289, 54.68685913085938, 55.05893325805664, 54.90080642700195, 54.55662536621094, 54.90080642700195, 54.79848861694336, 54.70545959472656, 54.78917694091797, 54.51941680908203, 54.34267807006836, 54.7519760131836, 54.62173843383789, 54.79848861694336, 53.81246566772461]",53.89617919921875
"[54.72406387329102, 54.97521591186523, 54.57522964477539, 53.97989273071289, 55.26358413696289, 54.68685913085938, 55.05893325805664, 54.90080642700195, 54.55662536621094, 54.90080642700195, 54.79848861694336, 54.70545959472656, 54.78917694091797, 54.51941680908203, 54.34267807006836, 54.7519760131836, 54.62173843383789, 54.79848861694336, 53.81246566772461, 53.89617919921875]",54.07292175292969
"[54.97521591186523, 54.57522964477539, 53.97989273071289, 55.26358413696289, 54.68685913085938, 55.05893325805664, 54.90080642700195, 54.55662536621094, 54.90080642700195, 54.79848861694336, 54.70545959472656, 54.78917694091797, 54.51941680908203, 54.34267807006836, 54.7519760131836, 54.62173843383789, 54.79848861694336, 53.81246566772461, 53.89617919921875, 54.07292175292969]",54.52872085571289
"[54.57522964477539, 53.97989273071289, 55.26358413696289, 54.68685913085938, 55.05893325805664, 54.90080642700195, 54.55662536621094, 54.90080642700195, 54.79848861694336, 54.70545959472656, 54.78917694091797, 54.51941680908203, 54.34267807006836, 54.7519760131836, 54.62173843383789, 54.79848861694336, 53.81246566772461, 53.89617919921875, 54.07292175292969, 54.52872085571289]",54.14734268188477
"[53.97989273071289, 55.26358413696289, 54.68685913085938, 55.05893325805664, 54.90080642700195, 54.55662536621094, 54.90080642700195, 54.79848861694336, 54.70545959472656, 54.78917694091797, 54.51941680908203, 54.34267807006836, 54.7519760131836, 54.62173843383789, 54.79848861694336, 53.81246566772461, 53.89617919921875, 54.07292175292969, 54.52872085571289, 54.14734268188477]",54.24035263061523
"[55.26358413696289, 54.68685913085938, 55.05893325805664, 54.90080642700195, 54.55662536621094, 54.90080642700195, 54.79848861694336, 54.70545959472656, 54.78917694091797, 54.51941680908203, 54.34267807006836, 54.7519760131836, 54.62173843383789, 54.79848861694336, 53.81246566772461, 53.89617919921875, 54.07292175292969, 54.52872085571289, 54.14734268188477, 54.24035263061523]",54.30546951293945
"[54.68685913085938, 55.05893325805664, 54.90080642700195, 54.55662536621094, 54.90080642700195, 54.79848861694336, 54.70545959472656, 54.78917694091797, 54.51941680908203, 54.34267807006836, 54.7519760131836, 54.62173843383789, 54.79848861694336, 53.81246566772461, 53.89617919921875, 54.07292175292969, 54.52872085571289, 54.14734268188477, 54.24035263061523, 54.30546951293945]",54.23105239868164
"[55.05893325805664, 54.90080642700195, 54.55662536621094, 54.90080642700195, 54.79848861694336, 54.70545959472656, 54.78917694091797, 54.51941680908203, 54.34267807006836, 54.7519760131836, 54.62173843383789, 54.79848861694336, 53.81246566772461, 53.89617919921875, 54.07292175292969, 54.52872085571289, 54.14734268188477, 54.24035263061523, 54.30546951293945, 54.23105239868164]",53.98920822143555
"[54.90080642700195, 54.55662536621094, 54.90080642700195, 54.79848861694336, 54.70545959472656, 54.78917694091797, 54.51941680908203, 54.34267807006836, 54.7519760131836, 54.62173843383789, 54.79848861694336, 53.81246566772461, 53.89617919921875, 54.07292175292969, 54.52872085571289, 54.14734268188477, 54.24035263061523, 54.30546951293945, 54.23105239868164, 53.98920822143555]",54.14841079711914
"[54.55662536621094, 54.90080642700195, 54.79848861694336, 54.70545959472656, 54.78917694091797, 54.51941680908203, 54.34267807006836, 54.7519760131836, 54.62173843383789, 54.79848861694336, 53.81246566772461, 53.89617919921875, 54.07292175292969, 54.52872085571289, 54.14734268188477, 54.24035263061523, 54.30546951293945, 54.23105239868164, 53.98920822143555, 54.14841079711914]",54.22333145141602
"[54.90080642700195, 54.79848861694336, 54.70545959472656, 54.78917694091797, 54.51941680908203, 54.34267807006836, 54.7519760131836, 54.62173843383789, 54.79848861694336, 53.81246566772461, 53.89617919921875, 54.07292175292969, 54.52872085571289, 54.14734268188477, 54.24035263061523, 54.30546951293945, 54.23105239868164, 53.98920822143555, 54.14841079711914, 54.22333145141602]",54.24205780029297
"[54.79848861694336, 54.70545959472656, 54.78917694091797, 54.51941680908203, 54.34267807006836, 54.7519760131836, 54.62173843383789, 54.79848861694336, 53.81246566772461, 53.89617919921875, 54.07292175292969, 54.52872085571289, 54.14734268188477, 54.24035263061523, 54.30546951293945, 54.23105239868164, 53.98920822143555, 54.14841079711914, 54.22333145141602, 54.24205780029297]",54.04539108276367
"[54.70545959472656, 54.78917694091797, 54.51941680908203, 54.34267807006836, 54.7519760131836, 54.62173843383789, 54.79848861694336, 53.81246566772461, 53.89617919921875, 54.07292175292969, 54.52872085571289, 54.14734268188477, 54.24035263061523, 54.30546951293945, 54.23105239868164, 53.98920822143555, 54.14841079711914, 54.22333145141602, 54.24205780029297, 54.04539108276367]",54.48554611206055
"[54.78917694091797, 54.51941680908203, 54.34267807006836, 54.7519760131836, 54.62173843383789, 54.79848861694336, 53.81246566772461, 53.89617919921875, 54.07292175292969, 54.52872085571289, 54.14734268188477, 54.24035263061523, 54.30546951293945, 54.23105239868164, 53.98920822143555, 54.14841079711914, 54.22333145141602, 54.24205780029297, 54.04539108276367, 54.48554611206055]",54.01729202270508
"[54.51941680908203, 54.34267807006836, 54.7519760131836, 54.62173843383789, 54.79848861694336, 53.81246566772461, 53.89617919921875, 54.07292175292969, 54.52872085571289, 54.14734268188477, 54.24035263061523, 54.30546951293945, 54.23105239868164, 53.98920822143555, 54.14841079711914, 54.22333145141602, 54.24205780029297, 54.04539108276367, 54.48554611206055, 54.01729202270508]",55.899658203125
"[54.34267807006836, 54.7519760131836, 54.62173843383789, 54.79848861694336, 53.81246566772461, 53.89617919921875, 54.07292175292969, 54.52872085571289, 54.14734268188477, 54.24035263061523, 54.30546951293945, 54.23105239868164, 53.98920822143555, 54.14841079711914, 54.22333145141602, 54.24205780029297, 54.04539108276367, 54.48554611206055, 54.01729202270508, 55.899658203125]",56.22743606567383
"[54.7519760131836, 54.62173843383789, 54.79848861694336, 53.81246566772461, 53.89617919921875, 54.07292175292969, 54.52872085571289, 54.14734268188477, 54.24035263061523, 54.30546951293945, 54.23105239868164, 53.98920822143555, 54.14841079711914, 54.22333145141602, 54.24205780029297, 54.04539108276367, 54.48554611206055, 54.01729202270508, 55.899658203125, 56.22743606567383]",56.48965454101562
"[54.62173843383789, 54.79848861694336, 53.81246566772461, 53.89617919921875, 54.07292175292969, 54.52872085571289, 54.14734268188477, 54.24035263061523, 54.30546951293945, 54.23105239868164, 53.98920822143555, 54.14841079711914, 54.22333145141602, 54.24205780029297, 54.04539108276367, 54.48554611206055, 54.01729202270508, 55.899658203125, 56.22743606567383, 56.48965454101562]",56.15251159667969
"[54.79848861694336, 53.81246566772461, 53.89617919921875, 54.07292175292969, 54.52872085571289, 54.14734268188477, 54.24035263061523, 54.30546951293945, 54.23105239868164, 53.98920822143555, 54.14841079711914, 54.22333145141602, 54.24205780029297, 54.04539108276367, 54.48554611206055, 54.01729202270508, 55.899658203125, 56.22743606567383, 56.48965454101562, 56.15251159667969]",56.18997573852539
"[53.81246566772461, 53.89617919921875, 54.07292175292969, 54.52872085571289, 54.14734268188477, 54.24035263061523, 54.30546951293945, 54.23105239868164, 53.98920822143555, 54.14841079711914, 54.22333145141602, 54.24205780029297, 54.04539108276367, 54.48554611206055, 54.01729202270508, 55.899658203125, 56.22743606567383, 56.48965454101562, 56.15251159667969, 56.18997573852539]",56.54584884643555
"[53.89617919921875, 54.07292175292969, 54.52872085571289, 54.14734268188477, 54.24035263061523, 54.30546951293945, 54.23105239868164, 53.98920822143555, 54.14841079711914, 54.22333145141602, 54.24205780029297, 54.04539108276367, 54.48554611206055, 54.01729202270508, 55.899658203125, 56.22743606567383, 56.48965454101562, 56.15251159667969, 56.18997573852539, 56.54584884643555]",56.56456756591797
"[54.07292175292969, 54.52872085571289, 54.14734268188477, 54.24035263061523, 54.30546951293945, 54.23105239868164, 53.98920822143555, 54.14841079711914, 54.22333145141602, 54.24205780029297, 54.04539108276367, 54.48554611206055, 54.01729202270508, 55.899658203125, 56.22743606567383, 56.48965454101562, 56.15251159667969, 56.18997573852539, 56.54584884643555, 56.56456756591797]",56.53647994995117
"[54.52872085571289, 54.14734268188477, 54.24035263061523, 54.30546951293945, 54.23105239868164, 53.98920822143555, 54.14841079711914, 54.22333145141602, 54.24205780029297, 54.04539108276367, 54.48554611206055, 54.01729202270508, 55.899658203125, 56.22743606567383, 56.48965454101562, 56.15251159667969, 56.18997573852539, 56.54584884643555, 56.56456756591797, 56.53647994995117]",56.8642578125
